Flow ID,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Total,Packet Count,Current Packet Length,Flow IAT Min,Flow IAT Max,Flow IAT Mean,Flow Duration,Label
10.0.2.16 13.248.212.111 36218 443 6,40,1236,519.25,4154,8,40,33273000.0,9904658000.0,2312569571.428571,16187986999.999996,Signal
13.248.212.111 10.0.2.16 443 36218 6,40,990,205.0,1640,8,163,32505000.0,9905157000.0,2311455857.142857,16180191000.0,Signal
13.248.212.111 10.0.2.16 443 36206 6,40,857,448.5,3588,8,40,3158000.0,3852580000.0,1439318857.1428576,10075232000.000002,Signal
10.0.2.16 13.248.212.111 36206 443 6,40,106,76.25,610,8,106,2659000.0,5717866000.0,2255567857.142857,15788975000.0,Signal
76.223.92.165 10.0.2.16 443 39822 6,40,857,354.75,2838,8,40,8000000.0,3008000000.0,886285714.2857141,6203999999.999999,Signal
10.0.2.16 76.223.92.165 39822 443 6,40,106,76.25,610,8,96,22402000.0,3015869000.0,966040428.5714284,6762282999.999999,Signal
13.248.212.111 10.0.2.16 443 56594 6,40,989,213.875,1711,8,40,33118000.0,9962405000.0,3512824571.428571,24589772000.0,Signal
10.0.2.16 13.248.212.111 56594 443 6,40,1237,519.25,4154,8,1237,33778000.0,9961970000.0,3512759714.2857146,24589318000.000004,Signal
13.248.212.111 10.0.2.16 443 56606 6,40,857,448.5,3588,8,40,6156000.0,3919704000.0,1446865142.8571427,10128056000.0,Signal
10.0.2.16 13.248.212.111 56606 443 6,40,106,83.25,666,8,96,18437000.0,5458811000.0,2653534000.0,18574738000.0,Signal
76.223.92.165 10.0.2.16 443 59618 6,40,857,354.75,2838,8,40,4000000.0,3000000000.0,865142857.142857,6055999999.999999,Signal
10.0.2.16 76.223.92.165 59618 443 6,40,106,76.25,610,8,96,7666000.0,3012000000.0,899952285.7142857,6299666000.0,Signal
10.0.2.16 13.248.212.111 55828 443 6,40,1236,519.125,4153,8,40,29628000.0,10070373000.0,2328409999.9999995,16298869999.999998,Signal
13.248.212.111 10.0.2.16 443 55828 6,40,990,205.0,1640,8,163,32000000.0,10068001000.0,2328571571.428572,16300001000.000002,Signal
10.0.2.16 76.223.92.165 36604 443 6,40,1236,519.25,4154,8,40,32618000.0,9920655000.0,2112812142.8571424,14789684999.999998,Signal
76.223.92.165 10.0.2.16 443 36604 6,40,989,205.0,1640,8,163,32276000.0,9921190000.0,2112755428.5714283,14789288000.0,Signal
13.248.212.111 10.0.2.16 443 45836 6,40,857,448.5,3588,8,40,7087000.0,3179035000.0,1258321000.0,8808247000.0,Signal
10.0.2.16 13.248.212.111 45836 443 6,40,106,83.25,666,8,96,7827000.000000001,7218165000.0,3252126857.142857,22764888000.0,Signal
76.223.92.165 10.0.2.16 443 45400 6,40,857,354.75,2838,8,40,4000000.0,3024000000.0,690857142.8571427,4835999999.999999,Signal
10.0.2.16 76.223.92.165 45400 443 6,40,106,76.25,610,8,96,7567000.0,3029178000.0,752865142.8571429,5270056000.0,Signal
10.0.2.16 76.223.92.165 43346 443 6,40,1236,519.125,4153,8,40,32000000.0,9988001000.0,2321714428.571429,16252001000.0,Signal
76.223.92.165 10.0.2.16 443 43346 6,40,990,205.0,1640,8,164,32000000.0,9988001000.0,2321142999.9999995,16248000999.999998,Signal
10.0.2.16 76.223.92.165 33150 443 6,40,1237,519.375,4155,8,40,33837000.0,9812657000.0,2240680000.0,15684759999.999998,Signal
76.223.92.165 10.0.2.16 443 33150 6,40,990,205.125,1641,8,164,33116000.0,9813368000.0,2240091999.9999995,15680644000.0,Signal
76.223.92.165 10.0.2.16 443 33152 6,40,857,448.5,3588,8,40,6782000.0,3601720000.0,1401235000.0,9808645000.0,Signal
10.0.2.16 76.223.92.165 33152 443 6,40,106,90.25,722,8,40,14471000.0,5836069000.0,2284032571.428571,15988228000.000002,Signal
76.223.92.165 10.0.2.16 443 43340 6,40,857,354.75,2838,8,40,4000000.0,3036000000.0,828000000.0,5795999999.999999,Signal
10.0.2.16 76.223.92.165 43340 443 6,40,106,76.25,610,8,96,6841000.0,3053404000.0,857170428.5714283,6000192999.999998,Signal
13.248.212.111 10.0.2.16 443 58684 6,40,857,288.125,2305,8,857,3838000.0,14617911000.0,2517390142.857143,17621731000.0,Signal
10.0.2.16 13.248.212.111 58684 443 6,40,434,117.875,943,8,96,3389000.0,14627438000.0,2986077285.7142854,20902541000.0,Signal
10.0.2.16 76.223.92.165 57486 443 6,40,1235,519.0,4152,8,40,33944000.0,9962137000.0,2324331428.571429,16270320000.000002,Signal
76.223.92.165 10.0.2.16 443 57486 6,40,990,204.875,1639,8,163,36000000.0,9960000000.0,2324571428.571429,16272000000.000002,Signal
10.0.2.16 13.248.212.111 39156 443 6,40,1236,519.0,4152,8,40,30716000.0,9919877000.0,2336725000.0,16357074999.999998,Signal
13.248.212.111 10.0.2.16 443 39156 6,40,989,204.875,1639,8,164,32000000.0,9916000000.0,2337142857.1428576,16360000000.000004,Signal
13.248.212.111 10.0.2.16 443 56588 6,40,857,448.5,3588,8,40,7649000.0,5562857000.0,1708576571.4285717,11960036000.0,Signal
10.0.2.16 13.248.212.111 56588 443 6,40,106,76.25,610,8,40,9135000.0,5583406000.0,3057196142.8571434,21400373000.0,Signal
76.223.92.165 10.0.2.16 443 43458 6,40,857,354.75,2838,8,40,4000000.0,3568000000.0,1140000000.0,7979999999.999999,Signal
10.0.2.16 76.223.92.165 43458 443 6,40,106,76.25,610,8,96,6312000.0,3524000000.0,1194851000.0,8363957000.000001,Signal
10.0.2.16 13.248.212.111 44496 443 6,40,1236,519.125,4153,8,40,34308000.0,9877465000.0,2206347571.428572,15444433000.0,Signal
13.248.212.111 10.0.2.16 443 44496 6,40,989,204.875,1639,8,163,33394000.0,9878374000.0,2206173000.0,15443211000.0,Signal
76.223.92.165 10.0.2.16 443 38678 6,40,857,448.5,3588,8,40,7872000.000000001,3350415000.0,1361934571.4285717,9533542000.0,Signal
10.0.2.16 76.223.92.165 38678 443 6,40,106,83.25,666,8,96,83330000.0,6548803000.0,3210103142.857143,22470722000.000004,Signal
13.248.212.111 10.0.2.16 443 49360 6,40,857,354.75,2838,8,40,12000000.0,2968000000.0,790285714.2857141,5531999999.999999,Signal
10.0.2.16 13.248.212.111 49360 443 6,40,106,76.25,610,8,96,8226000.000000001,2996000000.0,840603714.2857143,5884226000.0,Signal
10.0.2.16 76.223.92.165 43168 443 6,40,1236,519.0,4152,8,40,33012000.0,9804000000.0,2309142857.142857,16164000000.000002,Signal
76.223.92.165 10.0.2.16 443 43168 6,40,989,204.875,1639,8,163,36000000.0,9804000000.0,2309142857.142857,16164000000.000002,Signal
10.0.2.16 13.248.212.111 55436 443 6,40,1237,519.375,4155,8,40,34173000.0,9900588000.0,2312046142.8571424,16184323000.0,Signal
13.248.212.111 10.0.2.16 443 55436 6,40,989,205.125,1641,8,164,33509000.0,9901089000.0,2311734000.0000005,16182138000.000002,Signal
13.248.212.111 10.0.2.16 443 55452 6,40,857,448.5,3588,8,40,10283000.0,3919409000.0,1460546142.8571427,10223823000.0,Signal
10.0.2.16 13.248.212.111 55452 443 6,40,106,83.25,666,8,96,28001000.0,5492969000.0,2923265857.1428576,20462861000.0,Signal
10.0.2.16 76.223.92.165 43148 443 6,40,1235,409.25,3274,8,40,32000000.0,11892000000.0,3562486428.5714283,24937405000.0,Signal
76.223.92.165 10.0.2.16 443 43148 6,40,990,213.875,1711,8,163,32000000.0,11892000000.0,3562857142.8571434,24940000000.0,Signal
76.223.92.165 10.0.2.16 443 43144 6,40,857,290.125,2321,8,107,4000000.0,26136000000.0,4294285714.2857146,30060000000.0,Signal
10.0.2.16 76.223.92.165 43144 443 6,40,106,76.875,615,8,96,9019000.0,26139162000.0,4493859857.142857,31457019000.0,Signal
10.0.2.16 13.248.212.111 59410 443 6,40,1237,519.125,4153,8,40,32883000.000000004,9886657000.0,2179823285.714286,15258763000.0,Signal
13.248.212.111 10.0.2.16 443 59410 6,40,989,204.875,1639,8,164,32443000.0,9887075000.0,2179007000.0,15253048999.999998,Signal
13.248.212.111 10.0.2.16 443 39612 6,40,990,214.125,1713,8,40,31958000.0,10005544000.0,3466190571.4285703,24263333999.999992,Signal
10.0.2.16 13.248.212.111 39612 443 6,40,1237,519.5,4156,8,1237,32778000.0,10005059000.0,3466107000.0,24262749000.0,Signal
10.0.2.16 13.248.212.111 47006 443 6,40,1236,519.375,4155,8,40,30900000.0,10069100000.0,2337798428.571429,16364589000.000002,Signal
13.248.212.111 10.0.2.16 443 47006 6,40,990,205.25,1642,8,164,32000000.0,10068000000.0,2338285714.2857146,16368000000.000002,Signal
13.248.212.111 10.0.2.16 443 39600 6,40,857,448.375,3587,8,40,17213000.0,3210378000.0,1345528285.7142856,9418698000.0,Signal
10.0.2.16 13.248.212.111 39600 443 6,40,106,83.125,665,8,96,3713000.0,5877523000.0,2643779285.7142854,18506455000.0,Signal
13.248.212.111 10.0.2.16 443 46998 6,40,857,354.75,2838,8,40,4000000.0,2968000000.0,775428571.4285712,5427999999.999999,Signal
10.0.2.16 13.248.212.111 46998 443 6,40,106,76.25,610,8,96,5460000.0,2983899000.0,822867857.1428571,5760075000.0,Signal
10.0.2.16 76.223.92.165 35104 443 6,40,1236,519.125,4153,8,40,28334000.0,9933516000.0,2322333571.428571,16256334999.999996,Signal
76.223.92.165 10.0.2.16 443 35104 6,40,990,205.0,1640,8,163,32000000.0,9932001000.0,2322857285.714285,16260000999.999996,Signal
10.0.2.16 13.248.212.111 53022 443 6,40,1237,519.125,4153,8,40,32461000.0,9924536000.0,2238924428.5714283,15672470999.999998,Signal
13.248.212.111 10.0.2.16 443 53022 6,40,989,204.875,1639,8,164,31847000.0,9926392000.0,2238819142.857143,15671734000.0,Signal
76.223.92.165 10.0.2.16 443 54880 6,40,857,448.5,3588,8,40,6614000.0,3445268000.0,1394163000.0000002,9759141000.000002,Signal
10.0.2.16 76.223.92.165 54880 443 6,40,106,83.25,666,8,96,15678999.999999998,5601546000.0,2994478857.1428566,20961352000.0,Signal
76.223.92.165 10.0.2.16 443 35090 6,40,857,354.75,2838,8,40,8000000.0,3044000000.0,811428571.4285715,5680000000.000001,Signal
10.0.2.16 76.223.92.165 35090 443 6,40,106,76.25,610,8,96,8299000.000000001,3062411000.0,847043857.1428571,5929307000.0,Signal
10.0.2.16 76.223.92.165 50410 443 6,40,1236,519.0,4152,8,40,29401000.0,10028275000.0,2323528428.571429,16264699000.0,Signal
76.223.92.165 10.0.2.16 443 50410 6,40,989,204.875,1639,8,163,32000000.0,10024000000.0,2322857142.8571424,16259999999.999998,Signal
76.223.92.165 10.0.2.16 443 50414 6,40,857,354.75,2838,8,40,8000000.0,3004000000.0,686857142.8571428,4808000000.0,Signal
10.0.2.16 76.223.92.165 50414 443 6,40,106,76.25,610,8,96,4760000.0,3017462000.0,725347714.2857143,5077434000.0,Signal
76.223.92.165 10.0.2.16 443 52778 6,40,990,205.0,1640,8,40,20000000.0,10712000000.0,3406857142.8571424,23848000000.0,Signal
10.0.2.16 76.223.92.165 52778 443 6,40,1236,409.375,3275,8,1235,22520000.0,10715464000.0,3407005714.2857146,23849040000.000004,Signal
10.0.2.16 13.248.212.111 58046 443 6,40,1237,519.25,4154,8,40,31806000.0,10002222000.0,2219088857.142857,15533622000.0,Signal
13.248.212.111 10.0.2.16 443 58046 6,40,989,205.0,1640,8,164,30811000.0,10003213000.0,2218919428.571429,15532436000.0,Signal
76.223.92.165 10.0.2.16 443 34038 6,40,857,448.5,3588,8,40,6936000.0,3254825000.0,1362859285.7142856,9540014999.999998,Signal
10.0.2.16 76.223.92.165 34038 443 6,40,106,83.25,666,8,96,4347000.0,5981527000.0,2549696999.9999995,17847879000.0,Signal
76.223.92.165 10.0.2.16 443 52776 6,40,857,354.75,2838,8,40,4000000.0,3028000000.0,779999999.9999999,5459999999.999999,Signal
10.0.2.16 76.223.92.165 52776 443 6,40,106,76.25,610,8,96,3721000.0,3050463000.0,826447714.2857141,5785133999.999999,Signal
76.223.92.165 10.0.2.16 443 32936 6,40,857,448.5,3588,8,40,5066000.0,5090213000.0,1574097142.857143,11018680000.0,Signal
10.0.2.16 76.223.92.165 32936 443 6,40,106,76.25,610,8,40,4190000.0,6663265000.0,2777237142.857143,19440660000.0,Signal
13.248.212.111 10.0.2.16 443 52322 6,40,857,383.875,3071,8,857,5513000.0,14686140000.0,2991491142.857143,20940438000.0,Signal
10.0.2.16 13.248.212.111 52322 443 6,40,106,83.875,671,8,106,5730000.0,14691998000.0,4286855571.428572,30007989000.000004,Signal
10.0.2.16 76.223.92.165 56270 443 6,40,1236,519.25,4154,8,40,32840000.0,10028021000.0,2375897857.142857,16631285000.000002,Signal
76.223.92.165 10.0.2.16 443 56270 6,40,990,205.0,1640,8,163,32281000.0,10028676000.0,2375811857.142857,16630683000.000002,Signal
10.0.2.16 76.223.92.165 59548 443 6,40,1236,519.25,4154,8,40,36000000.0,9924000000.0,2324000142.8571424,16268000999.999998,Signal
76.223.92.165 10.0.2.16 443 59548 6,40,990,205.125,1641,8,164,36000000.0,9924000000.0,2323428714.285714,16264000999.999996,Signal
13.248.212.111 10.0.2.16 443 58080 6,40,857,354.75,2838,8,40,16000000.0,3052000000.0,922285714.2857144,6456000000.0,Signal
10.0.2.16 13.248.212.111 58080 443 6,40,106,76.25,610,8,96,7715000.0,3080796000.0,954419428.5714288,6680936000.000001,Signal
10.0.2.16 76.223.92.165 44592 443 6,40,1236,519.125,4153,8,40,33022000.000000004,9963799000.0,2389097142.857143,16723680000.000002,Signal
76.223.92.165 10.0.2.16 443 44592 6,40,990,204.875,1639,8,163,32385000.0,9964475000.0,2389020714.285714,16723144999.999998,Signal
13.248.212.111 10.0.2.16 443 57472 6,40,857,448.5,3588,8,40,9814000.0,4393966000.0,1539646571.4285717,10777526000.0,Signal
10.0.2.16 13.248.212.111 57472 443 6,40,106,83.25,666,8,96,4079000.0,4764493000.0,2740005571.428572,19180039000.0,Signal
10.0.2.16 13.248.212.111 33702 443 6,40,1236,519.375,4155,8,40,32000000.0,9952000000.0,2317142857.1428576,16220000000.000002,Signal
13.248.212.111 10.0.2.16 443 33702 6,40,990,205.25,1642,8,164,32000000.0,9952000000.0,2317142857.1428576,16220000000.000002,Signal
13.248.212.111 10.0.2.16 443 33686 6,40,857,354.75,2838,8,40,12000000.0,2972000000.0,602857285.7142856,4220001000.0,Signal
10.0.2.16 13.248.212.111 33686 443 6,40,106,76.25,610,8,96,12000000.0,2984000000.0,633142999.9999999,4432001000.0,Signal
10.0.2.16 13.248.212.111 59898 443 6,40,1236,519.0,4152,8,40,31210000.0,9996790000.0,2321816142.8571424,16252713000.0,Signal
13.248.212.111 10.0.2.16 443 59898 6,40,989,204.875,1639,8,163,32000000.0,9996000000.0,2322285857.1428576,16256001000.000002,Signal
10.0.2.16 76.223.92.165 42352 443 6,40,1236,519.125,4153,8,40,34837000.0,9700374000.0,2168536857.142857,15179758000.000002,Signal
76.223.92.165 10.0.2.16 443 42352 6,40,989,204.875,1639,8,163,34132000.0,9700795000.0,2168445571.428571,15179118999.999998,Signal
76.223.92.165 10.0.2.16 443 42336 6,40,857,448.5,3588,8,40,6888000.0,3194434000.0,1337190142.857143,9360331000.0,Signal
10.0.2.16 76.223.92.165 42336 443 6,40,106,83.25,666,8,96,4032000.0,6052506000.0,2417280142.8571424,16920960999.999998,Signal
13.248.212.111 10.0.2.16 443 59888 6,40,857,354.75,2838,8,40,4000000.0,2984000000.0,774285714.2857141,5419999999.999999,Signal
10.0.2.16 13.248.212.111 59888 443 6,40,106,76.25,610,8,96,5024000.0,2995118000.0,833693571.4285715,5835855000.0,Signal
10.0.2.16 13.248.212.111 45410 443 6,40,1236,519.25,4154,8,40,29660000.0,9850340000.0,2316130000.0,16212909999.999998,Signal
13.248.212.111 10.0.2.16 443 45410 6,40,990,205.125,1641,8,164,24000000.0,9848000000.0,2316571428.571429,16216000000.000002,Signal
10.0.2.16 76.223.92.165 49946 443 6,40,1236,519.0,4152,8,40,34220000.0,9889325000.0,2623141571.428572,18361991000.0,Signal
76.223.92.165 10.0.2.16 443 49946 6,40,989,204.75,1638,8,163,26708000.0,9889919000.0,2623036571.428572,18361256000.0,Signal
13.248.212.111 10.0.2.16 443 52970 6,40,857,448.5,3588,8,40,9526000.0,6022208000.0,1766151857.142857,12363063000.0,Signal
10.0.2.16 13.248.212.111 52970 443 6,40,106,83.25,666,8,96,31194000.0,6438762000.0,3246224857.1428576,22723574000.000004,Signal
13.248.212.111 10.0.2.16 443 45406 6,40,857,354.75,2838,8,40,16000000.0,4608000000.0,1197714285.7142856,8384000000.0,Signal
10.0.2.16 13.248.212.111 45406 443 6,40,106,76.25,610,8,96,16000000.0,4556000000.0,1272000000.0,8904000000.0,Signal
10.0.2.16 13.248.212.111 55060 443 6,40,281,90.875,727,8,166,0.0,2632000000.0,669714285.7142856,4687999999.999999,Signal
13.248.212.111 10.0.2.16 443 55060 6,40,1500,502.25,4018,8,40,0.0,36000000.0,10857142.857142856,76000000.0,Signal
10.0.2.16 13.248.212.111 52860 443 6,40,1237,400.75,3206,8,40,24825000.0,603175000.0,145815285.71428573,1020707000.0,Signal
13.248.212.111 10.0.2.16 443 52860 6,40,990,308.375,2467,8,164,24000000.0,600000000.0,140000000.0,980000000.0,Signal
10.0.2.16 13.248.212.111 38508 443 6,40,1235,518.875,4151,8,40,32321000.000000004,9887599000.0,2330847714.285714,16315933999.999998,Signal
13.248.212.111 10.0.2.16 443 38508 6,40,989,204.75,1638,8,163,36000000.0,9884000000.0,2331428571.428571,16320000000.0,Signal
10.0.2.16 13.248.212.111 40686 443 6,40,1237,519.5,4156,8,40,33891000.0,9800184000.0,2389573000.0,16727011000.000002,Signal
13.248.212.111 10.0.2.16 443 40686 6,40,990,205.25,1642,8,164,33440000.0,9801464000.0,2389515571.428571,16726609000.0,Signal
13.248.212.111 10.0.2.16 443 40684 6,40,857,448.5,3588,8,40,13739000.0,4481350000.0,1551152428.5714283,10858067000.0,Signal
10.0.2.16 13.248.212.111 40684 443 6,40,106,83.25,666,8,96,3164000.0,4882802000.0,2427578142.857143,16993047000.0,Signal
13.248.212.111 10.0.2.16 443 38502 6,40,857,354.75,2838,8,40,0.0,3072000000.0,978285714.285714,6847999999.999999,Signal
10.0.2.16 13.248.212.111 38502 443 6,40,106,76.25,610,8,96,0.0,3096000000.0,1034285714.2857144,7240000000.0,Signal
76.223.92.165 10.0.2.16 443 37852 6,40,857,448.5,3588,8,40,4000000.0,6880000000.0,1076571428.5714283,7536000000.0,Signal
10.0.2.16 76.223.92.165 37852 443 6,40,106,90.25,722,8,40,74774000.0,6888410000.0,2758776857.142858,19311438000.000008,Signal
10.0.2.16 76.223.92.165 44338 443 6,40,1236,519.25,4154,8,40,31604000.0,9816397000.0,2309387000.0,16165709000.0,Signal
76.223.92.165 10.0.2.16 443 44338 6,40,990,205.125,1641,8,163,36000000.0,9812001000.0,2309714428.571429,16168001000.0,Signal
76.223.92.165 10.0.2.16 443 44348 6,40,857,354.75,2838,8,40,0.0,3064000000.0,622857142.8571428,4359999999.999999,Signal
10.0.2.16 76.223.92.165 44348 443 6,40,106,76.25,610,8,96,5601000.0,3086479000.0,690783714.2857145,4835486000.000001,Signal
10.0.2.16 76.223.92.165 39214 443 6,40,1236,409.375,3275,8,40,31679000.0,12432001000.0,3606948142.8571424,25248637000.0,Signal
76.223.92.165 10.0.2.16 443 39214 6,40,990,214.0,1712,8,164,24000000.0,12432001000.0,3605714428.571428,25240001000.0,Signal
76.223.92.165 10.0.2.16 443 39218 6,40,857,265.75,2126,8,107,12000000.0,26484001000.0,4289143000.0,30024001000.000004,Signal
10.0.2.16 76.223.92.165 39218 443 6,40,106,69.875,559,8,40,12000000.0,26484001000.0,4876000142.857142,34132001000.0,Signal
10.0.2.16 13.248.212.111 36382 443 6,40,1236,519.25,4154,8,40,34085000.0,9896606000.0,2602903142.857143,18220322000.0,Signal
13.248.212.111 10.0.2.16 443 36382 6,40,990,205.0,1640,8,163,25517000.0,9897147000.0,2602766857.1428576,18219368000.000004,Signal
13.248.212.111 10.0.2.16 443 36386 6,40,1017,468.5,3748,8,40,7732000.0,6049302000.0,1759829142.857143,12318804000.0,Signal
10.0.2.16 13.248.212.111 36386 443 6,40,106,83.25,666,8,96,81909000.0,6067961000.0,2716622000.0,19016354000.0,Signal
76.223.92.165 10.0.2.16 443 34506 6,40,857,354.75,2838,8,40,8000000.0,4208000000.0,1180571428.5714288,8264000000.000001,Signal
10.0.2.16 76.223.92.165 34506 443 6,40,106,76.25,610,8,96,6406000.0,4164000000.0,1245535000.0,8718745000.0,Signal
10.0.2.16 76.223.92.165 34124 443 6,40,1236,519.25,4154,8,40,32382000.0,9981995000.0,2324207999.9999995,16269455999.999998,Signal
76.223.92.165 10.0.2.16 443 34124 6,40,990,205.125,1641,8,164,36000000.0,9980000000.0,2324571428.571429,16272000000.000002,Signal
10.0.2.16 13.248.212.111 51186 443 6,40,1236,519.125,4153,8,40,33589000.0,9844633000.0,2157808571.428571,15104660000.0,Signal
13.248.212.111 10.0.2.16 443 51186 6,40,990,204.875,1639,8,163,31925000.000000004,9846280000.0,2157695571.428572,15103869000.0,Signal
13.248.212.111 10.0.2.16 443 51180 6,40,857,448.5,3588,8,40,21271000.0,3258228000.0,1316530142.857143,9215711000.0,Signal
10.0.2.16 13.248.212.111 51180 443 6,40,106,83.25,666,8,96,6193000.0,6507552000.0,3100783857.142857,21705487000.0,Signal
76.223.92.165 10.0.2.16 443 34108 6,40,857,354.75,2838,8,40,4000000.0,2980000000.0,740571428.5714284,5183999999.999999,Signal
10.0.2.16 76.223.92.165 34108 443 6,40,106,76.25,610,8,96,6603000.0,3000209000.0,778735000.0,5451144999.999999,Signal
10.0.2.16 76.223.92.165 33772 443 6,40,1236,519.0,4152,8,40,34553000.0,9972001000.0,2324571571.4285707,16272000999.999996,Signal
76.223.92.165 10.0.2.16 443 33772 6,40,989,204.875,1639,8,164,32000000.0,9972001000.0,2324000142.8571424,16268000999.999998,Signal
10.0.2.16 13.248.212.111 42810 443 6,40,1237,519.375,4155,8,40,32444000.0,9766907000.0,2154215714.285714,15079510000.0,Signal
13.248.212.111 10.0.2.16 443 42810 6,40,989,205.125,1641,8,164,31781000.0,9767581000.0,2153144714.285714,15072013000.0,Signal
13.248.212.111 10.0.2.16 443 42806 6,40,857,448.5,3588,8,40,11090000.0,3247896000.0,1326772714.285714,9287408999.999998,Signal
10.0.2.16 13.248.212.111 42806 443 6,40,106,83.25,666,8,96,10948000.0,6279341000.0,3072109857.142857,21504769000.0,Signal
76.223.92.165 10.0.2.16 443 33786 6,40,857,354.75,2838,8,40,8000000.0,3016000000.0,748000000.0,5236000000.0,Signal
10.0.2.16 76.223.92.165 33786 443 6,40,106,76.25,610,8,96,10994000.0,3040000000.0,777366857.1428572,5441568000.000001,Signal
10.0.2.16 13.248.212.111 41958 443 6,40,1236,519.125,4153,8,40,24300000.0,10030188000.0,2334794000.0,16343558000.000002,Signal
13.248.212.111 10.0.2.16 443 41958 6,40,990,205.0,1640,8,164,24000000.0,10028000000.0,2335428571.428571,16347999999.999998,Signal
10.0.2.16 13.248.212.111 53880 443 6,40,1237,519.25,4154,8,40,31243000.0,10019575000.0,2260771142.8571424,15825398000.0,Signal
13.248.212.111 10.0.2.16 443 53880 6,40,989,205.0,1640,8,164,29932000.0,10020503000.0,2260641142.8571424,15824487999.999998,Signal
13.248.212.111 10.0.2.16 443 53866 6,40,857,448.5,3588,8,40,10099000.0,3606986000.0,1412708000.0,9888956000.0,Signal
